"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1400.52","","","","2"
"2007","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1541.55","","","","2"
"2008","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1651.00","","","","2"
"2009","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1743.25","","","","2"
"2010","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1809.22","","","","2"
"2011","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1761.06","","","","2"
"2012","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1798.87","","","","2"
"2013","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1793.36","","","","2"
"2014","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1747.37","","","","2"
"2015","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1702.77","","","","2"
"2016","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1815.89","","","","2"
"2017","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1769.45","","","","2"
"2018","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1760.42","","","","2"
"2019","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1727.96","","","","2"
"2020","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44329919","2.1.10","1512.22","","","","2"
"1998","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","2432","","","","0"
"1999","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","2094","","","","0"
"2000","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","2084","","","","0"
"2001","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","2419","","","","0"
"2002","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","2111","","","","0"
"2003","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1866","","","","0"
"2004","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1590","","","","0"
"2005","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1331","","","","0"
"2006","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1401","","","","0"
"2007","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1320","","","","0"
"2008","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1329","","","","0"
"2009","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","1087","","","","0"
"2010","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","982","","","","0"
"2011","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","948","","","","0"
"2012","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","901","","","","0"
"2013","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","923","","","","0"
"2014","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","699","","","","0"
"2015","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","768","","","","0"
"2016","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","771","","","","0"
"2017","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","686","","","","0"
"2018","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","657","","","","0"
"2019","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","686","","","","0"
"2020","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44377120","2.1.11","470","","","","0"
"1998","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","4875.99","","","","2"
"1999","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","4346.74","","","","2"
"2000","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","4479.60","","","","2"
"2001","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","5399.67","","","","2"
"2002","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","4843.41","","","","2"
"2003","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","4383.99","","","","2"
"2004","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3844.94","","","","2"
"2005","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3308.72","","","","2"
"2006","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3605.06","","","","2"
"2007","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3495.21","","","","2"
"2008","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3641.20","","","","2"
"2009","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","3044.90","","","","2"
"2010","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2802.03","","","","2"
"2011","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2754.05","","","","2"
"2012","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2656.56","","","","2"
"2013","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2766.87","","","","2"
"2014","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2121.91","","","","2"
"2015","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2350.13","","","","2"
"2016","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2382.94","","","","2"
"2017","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2142.61","","","","2"
"2018","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2078.26","","","","2"
"2019","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","2179.72","","","","2"
"2020","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44349961","2.1.12","1493.77","","","","2"
"1998","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","963","","","","0"
"1999","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1129","","","","0"
"2000","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1434","","","","0"
"2001","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1490","","","","0"
"2002","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1381","","","","0"
"2003","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","2070","","","","0"
"2004","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1888","","","","0"
"2005","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1737","","","","0"
"2006","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","2252","","","","0"
"2007","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","2394","","","","0"
"2008","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","2229","","","","0"
"2009","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1862","","","","0"
"2010","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1523","","","","0"
"2011","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1431","","","","0"
"2012","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1277","","","","0"
"2013","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","1101","","","","0"
"2014","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","978","","","","0"
"2015","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","905","","","","0"
"2016","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","877","","","","0"
"2017","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","824","","","","0"
"2018","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","619","","","","0"
"2019","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","499","","","","0"
"2020","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53082142","2.1.13","349","","","","0"
"1998","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","1930.75","","","","2"
"1999","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","2343.59","","","","2"
"2000","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","3082.41","","","","2"
"2001","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","3325.97","","","","2"
"2002","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","3168.52","","","","2"
"2003","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","4863.26","","","","2"
"2004","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","4565.57","","","","2"
"2005","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","4318.00","","","","2"
"2006","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","5794.86","","","","2"
"2007","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","6339.04","","","","2"
"2008","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","6107.02","","","","2"
"2009","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","5215.83","","","","2"
"2010","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","4345.72","","","","2"
"2011","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","4157.23","","","","2"
"2012","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","3765.18","","","","2"
"2013","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","3300.46","","","","2"
"2014","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","2968.85","","","","2"
"2015","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","2769.36","","","","2"
"2016","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","2710.55","","","","2"
"2017","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","2573.63","","","","2"
"2018","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","1958.06","","","","2"
"2019","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","1585.54","","","","2"
"2020","Newfoundland and Labrador [10]","2016A000210","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53082143","2.1.14","1109.20","","","","2"


